id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class
283200587,jabcan,10.0,8.0,5.0,2.0,0.0,0.0,11.734144421427956,10-19,15.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237,610,5.875131382127692E-5,0.0,0.0,390
321871451,northernck,10.0,9374.0,474.0,757.0,10.0,60.0,41.04172664515184,40-49,729.0,7.0,39,48,87,87.0,39.0,48.0,6.0,2.7522163120567376,19514.133866433753,0.24324712869730813,0.033814488104784816,0.1509434,0,59,5.835392936731047E-4,0.0010820169,0.0011034178,446
1157796896,waldowilkins,10.0,57.0,18.0,225.0,0.0,790.0,18.511658666796933,10-19,70.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52380955,0,611,5.875131382127692E-5,0.0,0.0,391
562049551,leftyfem,10.0,125.0,38.0,155.0,0.0,5.0,28.874677791743366,20-29,433.0,3.0,2,1,3,3.0,2.0,1.0,8.0,4.555851063829787,21.787652313839928,0.004394828492435016,0.0,0.0,0,59,7.249732066880674E-5,8.1151265E-5,8.2756334E-5,330
55873451,Ma_Fleming,10.0,430.0,737.0,378.0,17.0,5.0,46.02212923135918,40-49,600.0,5.0,26,19,45,45.0,26.0,19.0,7.0,3.1733156028368796,15538.396250506983,0.0955616578988343,0.013636363636363636,0.06481481,0,59,7.051155497521263E-4,7.303614E-4,7.4480707E-4,47
28395319,JosephQuesnelJr,10.0,674.0,307.0,482.0,8.0,7.0,40.1078262267625,40-49,665.0,5.0,26,10,36,36.0,26.0,10.0,7.0,3.278368794326241,9438.796942295527,0.2138310415272794,0.06190476190476191,0.18376069,0,59,0.0010448517219502553,7.303614E-4,7.4480707E-4,66
296939494,MaiE_89,10.0,33223.0,1356.0,553.0,45.0,0.0,48.26515890194076,40-49,783.0,8.0,2,1,3,3.0,2.0,1.0,1.0,1.0,83.58245932545537,0.0065246035691642005,0.0,0.0,0,33,8.158671461232325E-4,8.1151265E-5,8.2756334E-5,446
49104523,KathileeUE,10.0,5.0,5.0,13.0,0.0,0.0,11.734144421427956,10-19,15.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0,612,5.875131382127692E-5,0.0,0.0,392
1220491525,andystewart76,10.0,638.0,71.0,303.0,4.0,686.0,42.96223384036206,40-49,534.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,613,5.875131382127692E-5,0.0,0.0,393
23236837,ac_stephen,10.0,1167.0,110.0,195.0,6.0,16.0,28.356933944595525,20-29,600.0,5.0,4,4,8,8.0,4.0,4.0,7.0,3.703457446808511,210.78661480191164,0.01315841124284108,0.017857142857142856,0.05,0,59,1.4611690973535875E-4,1.352521E-4,1.3792723E-4,320
36806135,CayleyRauw,10.0,74.0,93.0,115.0,1.0,0.0,16.769009173252435,10-19,203.0,2.0,3,2,5,5.0,3.0,2.0,7.0,4.06781914893617,109.50324192010794,0.0171602074233192,0.05,0.16666667,0,59,1.0037116180521622E-4,1.0820169E-4,1.1034178E-4,212
18855629,usacycling,10.0,8557.0,30274.0,557.0,1115.0,29.0,64.5625489293427,60-69,818.0,7.0,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,3.063076883125065E-4,0.0,0.0,0,46,7.195871795641312E-5,5.4100845E-5,0.0,330
