Id,Label,Statuses Count,Followers Count,Friends Count,Listed Count,Favourites Count,Klout Score,Klout Score Bucket,Kred Influence,Kred Outreach,Eccentricity,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Local Clustering Coefficient,Clustering Coefficient,Component ID,Strongly-Connected ID,PageRank,Modularity Class,Authority,Hub,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,In-Degree,Out-Degree,Degree,Erdös Number
627354853,UACanada,376.0,494.0,1852.0,3.0,22.0,44.63392189755589,40-49,601.0,5.0,6.0,2.7805851063829787,43440.468440826146,0.1457381575334328,0.030199958771387342,0.09054326,0,110,1.711368640717719E-4,29,8.926639E-4,9.1031974E-4,99.0,32.0,67.0,32,67,99,2
158060763,pazzabella4,468.0,68.0,490.0,0.0,218.0,31.49716478112019,30-39,477.0,5.0,7.0,3.409131205673759,35.322016972870266,0.007576126232759185,0.06666666666666667,0.16071428,0,110,5.369317981744936E-5,29,8.1151265E-5,8.2756334E-5,10.0,2.0,8.0,2,8,10,3
33131099,Slipcatch,16071.0,429.0,429.0,15.0,132.0,47.12082187510882,40-49,712.0,7.0,9.0,5.49822695035461,5.727510398098634,0.001025962290607672,0.11904761904761904,0.35,0,110,9.271432853245506E-5,154,8.1151265E-5,8.2756334E-5,7.0,2.0,5.0,2,5,7,5
154138577,Tony_Adey,3565.0,552.0,488.0,17.0,2.0,46.013807455933964,40-49,722.0,6.0,7.0,3.4038120567375887,3599.4577967213568,0.05586917898789476,0.0899822695035461,0.31955644,0,110,2.3769289035605444E-4,288,7.0331094E-4,7.172216E-4,48.0,25.0,23.0,25,23,48,3
82064317,SANGONeT,15615.0,7859.0,3693.0,244.0,21.0,59.63787393858139,50-59,768.0,7.0,1.0,1.0,2290.5135879944437,0.007386243613727523,0.045454545454545456,0.054545455,0,58,2.8566328699620276E-4,154,2.705042E-4,2.7585446E-4,11.0,9.0,2.0,9,2,11,4
125712591,LucaMelchionda,131.0,44.0,251.0,0.0,21.0,19.570988923500792,10-19,337.0,3.0,5.0,2.9285714285714284,0.0,0.0,0.0,0.0,53,663,4.766339181938244E-5,323,0.0,2.7585445E-5,2.0,0.0,2.0,0,2,2,8
301266288,RosannaLopez101,23328.0,1036.0,1504.0,28.0,4.0,49.781885730507476,40-49,736.0,8.0,6.0,3.110372340425532,6308.381427007617,0.04052791587389116,0.035650623885918005,0.105,0,110,2.279984064087906E-4,75,3.787059E-4,3.8619625E-4,34.0,13.0,21.0,13,21,34,3
18002867,Charles_K,8062.0,342.0,312.0,5.0,16.0,57.8139610509777,50-59,636.0,6.0,7.0,3.7743794326241136,132.43933590155774,0.023528066340922808,0.057692307692307696,0.17857143,0,110,1.0164797475718737E-4,75,2.1640338E-4,2.2068356E-4,13.0,7.0,6.0,7,6,13,3
716082330,DomenicoJoyful,593.0,12.0,34.0,0.0,0.0,13.845268555503154,10-19,414.0,5.0,7.0,4.357142857142857,0.0,0.0,0.0,0.0,53,664,4.766339181938244E-5,323,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,8
707701220,jackialvarezup,68.0,25.0,519.0,0.0,0.0,17.076356410913384,10-19,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,335,665,4.766339181938244E-5,341,0.0,0.0,0.0,0.0,0.0,0,0,0,8
467023623,aggiecoolchick,1965.0,479.0,163.0,18.0,109.0,50.715103587012,50-59,668.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,336,666,4.766339181938244E-5,342,0.0,0.0,0.0,0.0,0.0,0,0,0,8
116525163,fusionsarnia,186.0,248.0,569.0,3.0,2.0,23.8871736060223,20-29,517.0,4.0,7.0,3.712322695035461,16.253434286951215,0.00964825054326681,0.09523809523809523,0.6666667,0,110,5.763711510654633E-5,29,1.0820169E-4,1.1034178E-4,7.0,3.0,4.0,3,4,7,4
275038599,AppalledBC,7908.0,264.0,521.0,27.0,17.0,45.807953476067,40-49,691.0,7.0,7.0,3.486258865248227,662.1053024729614,0.06648684015591483,0.06432748538011696,0.104575165,0,110,1.3038531941355968E-4,443,3.5165547E-4,3.586108E-4,19.0,12.0,7.0,12,7,19,3
339785419,OpenQInc,432.0,215.0,617.0,4.0,8.0,37.11669533628043,30-39,492.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,337,667,4.766339181938244E-5,343,0.0,0.0,0.0,0.0,0.0,0,0,0,8
92913722,StephenJNichols,12707.0,626.0,2002.0,8.0,6.0,49.1928219317041,40-49,715.0,8.0,7.0,2.9654255319148937,11779.066550906402,0.15213366601613357,0.046341463414634146,0.10516934,0,110,1.544653432027843E-4,63,4.3280676E-4,4.4136713E-4,41.0,15.0,26.0,15,26,41,3
136679359,Disasternat,2656.0,564.0,641.0,24.0,11.0,59.78093548995739,50-59,635.0,6.0,7.0,3.2367021276595747,26213.520370120983,0.14003733935341117,0.05628815628815629,0.23905724,0,110,4.521934823745819E-4,445,0.001217269,0.0012413451,91.0,44.0,47.0,44,47,91,4
177416004,nojgr,5658.0,107.0,391.0,2.0,51.0,43.25793970631711,40-49,594.0,7.0,6.0,2.9574468085106385,6380.5239562647375,0.08452494675141482,0.028846153846153848,0.08866995,0,110,1.3087857485916232E-4,443,4.869076E-4,4.96538E-4,40.0,17.0,23.0,17,23,40,3
617166535,dortheactvxf,35.0,12.0,318.0,0.0,0.0,,,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,338,668,4.766339181938244E-5,344,0.0,0.0,0.0,0.0,0.0,0,0,0,8
23095574,CFIB,6511.0,2675.0,520.0,82.0,13.0,58.10730441891689,50-59,767.0,7.0,8.0,3.714095744680851,6478.2256055165735,0.19226125390927787,0.024509803921568627,0.038690478,0,110,5.237264356491611E-4,63,0.0012713699,0.0012413451,52.0,46.0,6.0,46,6,52,3
21739932,PolityZA,10117.0,2931.0,68.0,87.0,1.0,52.41502270074348,50-59,725.0,6.0,0.0,0.0,0.0,0.004023597433806348,0.045454545454545456,0.054545455,0,57,6.717931277396969E-4,154,3.2460506E-4,0.0,11.0,11.0,0.0,11,0,11,5
472148776,JeffMarshallNL,6701.0,659.0,677.0,8.0,714.0,48.179291222316394,40-49,746.0,7.0,7.0,3.3807624113475176,5746.137252128972,0.04154569695489351,0.0553306342780027,0.23369566,0,110,1.6266715299123683E-4,288,5.1395805E-4,5.241235E-4,39.0,18.0,21.0,18,21,39,3
637023555,NjUhuruMapapu,6364.0,237.0,197.0,2.0,16.0,51.092872436756785,50-59,694.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0,669,4.766339181938244E-5,154,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,6
66268665,LucilleRoss,449.0,10.0,10.0,0.0,5.0,33.223956562500476,30-39,435.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,339,670,4.766339181938244E-5,345,0.0,0.0,0.0,0.0,0.0,0,0,0,8
164262472,francobbe1,1209.0,400.0,1046.0,2.0,12.0,58.46398493570898,50-59,583.0,5.0,5.0,2.8,0.0,0.0,0.0,0.0,53,671,4.766339181938244E-5,323,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,8
79929470,MelisaFerreira,1867.0,361.0,1111.0,8.0,9.0,30.262547187892885,30-39,623.0,6.0,8.0,3.4809397163120566,1982.5890222993232,0.008287832057607953,0.042483660130718956,0.13461539,0,110,1.6312184816732087E-4,101,1.8935296E-4,1.9309812E-4,18.0,6.0,12.0,6,12,18,4
18999763,CBCCommunity,20965.0,7030.0,1388.0,417.0,92.0,62.391519955509025,60-69,786.0,8.0,7.0,3.331117021276596,42231.84713766173,0.15976819380361176,0.008215962441314555,0.015573771,0,110,5.63235544109298E-4,443,0.0016230253,0.0015999558,72.0,59.0,13.0,59,13,72,3
289858647,ait_meziane,1583.0,242.0,1639.0,0.0,70.0,29.50008311334492,20-29,541.0,6.0,9.0,5.048715677590788,0.0,2.7633215974747286E-4,0.0,0.0,0,361,5.496718643948958E-5,101,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,5
158209691,KarenCantu97,3582.0,322.0,273.0,0.0,33.0,38.462662154815064,30-39,676.0,6.0,5.0,3.111111111111111,0.0,3.5470913452655703E-4,0.0,0.0,98,241,1.7241345328047235E-4,273,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,8
35425956,areviaki,1000.0,92.0,382.0,0.0,10.0,28.270506687771267,20-29,533.0,5.0,7.0,3.471631205673759,73.91206323108749,0.009421834628947719,0.023809523809523808,0.05,0,110,6.498454055932449E-5,443,8.1151265E-5,8.2756334E-5,7.0,2.0,5.0,2,5,7,4
19110210,una1rose,12522.0,822.0,1751.0,22.0,46.0,46.140385650739965,40-49,685.0,7.0,6.0,3.0842198581560285,9433.006592754442,0.01738039580386556,0.021505376344086023,0.053333335,0,110,9.704136372199615E-5,29,2.1640338E-4,2.2068356E-4,31.0,7.0,24.0,7,24,31,3
857422182,beclourtcarole,2934.0,64.0,430.0,0.0,73.0,34.46040777940755,30-39,456.0,6.0,7.0,3.4756205673758864,109.89941722657102,0.004785552371077869,0.041666666666666664,0.071428575,0,110,5.829421973760005E-5,63,8.1151265E-5,8.2756334E-5,9.0,2.0,7.0,2,7,9,3
198722685,MBolero,3229.0,110.0,278.0,1.0,1818.0,41.69867276864951,40-49,603.0,6.0,7.0,3.2127659574468086,1084.8522833154293,0.06141483758281016,0.03684210526315789,0.1474359,0,110,1.2578626416275113E-4,443,2.9755465E-4,3.034399E-4,20.0,10.0,10.0,10,10,20,3
584984159,FarrowAD,2343.0,360.0,916.0,10.0,173.0,46.126095178474664,40-49,693.0,6.0,7.0,3.414450354609929,1122.2978432232294,0.026282710861806145,0.12307692307692308,0.30215055,0,110,9.244703396286734E-5,445,2.705042E-4,2.7585446E-4,40.0,9.0,31.0,9,31,40,3
309147403,mcintyreslady,402.0,30.0,143.0,0.0,29.0,18.760244632274656,10-19,436.0,4.0,8.0,4.693262411347518,0.0,6.662477306155642E-4,0.0,0.3,0,110,6.918361416885171E-5,463,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,5
356527590,TrueNL,2564.0,361.0,481.0,2.0,19.0,40.62516833885333,40-49,679.0,6.0,8.0,3.638741134751773,3045.2383834844563,0.027947924169885643,0.11174242424242424,0.36956522,0,110,1.421304015435052E-4,288,4.5985717E-4,4.6895258E-4,33.0,16.0,17.0,16,17,33,3
460413702,SarahAndrews22,237.0,30.0,100.0,0.0,2.0,16.109637868524572,10-19,210.0,4.0,8.0,4.065159574468085,49.418805068902564,0.0028073336344459645,0.125,0.36666667,0,110,9.108263905771299E-5,101,1.0820169E-4,1.1034178E-4,8.0,3.0,5.0,3,5,8,4
475865837,l4zyl3m0n,5485.0,459.0,641.0,7.0,849.0,36.11182279706734,30-39,694.0,7.0,7.0,2.9924645390070923,9745.228299463342,0.22364814081451598,0.04138266796494645,0.16156463,0,110,2.130002382639281E-4,443,0.0011361177,0.0011310033,79.0,41.0,38.0,41,38,79,3
32521228,SarahMurrant,3535.0,366.0,588.0,9.0,9.0,52.677722891887036,50-59,670.0,6.0,7.0,3.3222517730496453,7180.527123084586,0.11529152432656238,0.0852359208523592,0.36575052,0,110,2.6814358380742356E-4,445,9.1971434E-4,9.3790516E-4,73.0,33.0,40.0,33,40,73,4
108422084,Laura_ex0,26003.0,197.0,501.0,0.0,3281.0,37.642802743688534,30-39,682.0,8.0,8.0,3.7872340425531914,16.278653785831864,0.00563063857875958,0.03333333333333333,0.083333336,0,110,6.755361286442575E-5,463,8.1151265E-5,8.2756334E-5,6.0,2.0,4.0,2,4,6,3
1275215894,JanineLexx,107.0,44.0,284.0,0.0,31.0,46.186866858811015,40-49,568.0,4.0,7.0,3.150709219858156,188.3987972124995,0.027578510092071837,0.07142857142857142,0.2,0,110,6.851260113962905E-5,63,1.352521E-4,1.3792723E-4,14.0,4.0,10.0,4,10,14,4
341526196,tweetishcitizen,5187.0,250.0,661.0,2.0,113.0,40.271451952590745,40-49,641.0,7.0,7.0,2.86790780141844,5266.175828429753,0.15502348115950906,0.031560490940970194,0.10897436,0,110,1.7530939970532378E-4,443,6.7626056E-4,6.8963616E-4,59.0,24.0,35.0,24,35,59,3
418279532,KariWinfield1,762.0,128.0,172.0,5.0,4.0,40.297055755910755,40-49,558.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,340,672,4.766339181938244E-5,346,0.0,0.0,0.0,0.0,0.0,0,0,0,8
909289290,Planet350,731.0,316.0,779.0,4.0,206.0,46.26858437916702,40-49,557.0,5.0,7.0,3.2597517730496453,889.6835099390853,0.027570473232499965,0.023715415019762844,0.079166666,0,110,9.7347317552586E-5,443,2.434538E-4,2.48269E-4,23.0,8.0,15.0,8,15,23,4
66140247,jeffgalbraith,661.0,60.0,127.0,3.0,79.0,27.962904788546027,20-29,594.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5090909,341,673,5.817540069427819E-5,347,0.0,0.0,0.0,0.0,0.0,0,0,0,8
1136961996,QQ_ZZZ,544.0,44.0,427.0,0.0,83.0,36.33784320094939,30-39,577.0,5.0,7.0,3.796542553191489,79.99664185297243,0.0019405873478797791,0.0,0.0,0,110,5.096202047391447E-5,29,5.4100845E-5,5.517089E-5,7.0,1.0,6.0,1,6,7,3
158474584,IntelligentMgmt,2103.0,308.0,242.0,18.0,5.0,33.600636121073194,30-39,600.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,342,674,4.766339181938244E-5,348,0.0,0.0,0.0,0.0,0.0,0,0,0,8
211550181,chrissanislo,5167.0,287.0,273.0,20.0,6.0,46.83011423280922,40-49,700.0,7.0,8.0,4.75531914893617,9.299971321179356,0.002614716985743353,0.15,0.25,0,110,6.228816390055448E-5,29,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,4
851805686,jim_mochuk,1850.0,102.0,361.0,0.0,44.0,41.308577106866395,40-49,548.0,6.0,7.0,3.1724290780141846,1367.1795731032971,0.04943577133439825,0.06551724137931035,0.21904762,0,110,1.0222922980554012E-4,463,2.9755465E-4,3.034399E-4,30.0,10.0,20.0,10,20,30,3
575858975,RyanChatterjee,1270.0,144.0,262.0,2.0,21.0,36.76171152249178,30-39,572.0,5.0,8.0,3.9601063829787235,1121.3573074695514,0.010184930921647193,0.04487179487179487,0.15277778,0,110,9.621213680893378E-5,63,1.8935296E-4,1.9309812E-4,13.0,6.0,7.0,6,7,13,2
587033945,DougalFleming,851.0,37.0,191.0,1.0,1.0,35.212609259484296,30-39,507.0,4.0,7.0,3.487145390070922,426.9769789049329,0.017823849356732133,0.0,0.0,0,110,6.287858598112956E-5,63,1.0820169E-4,1.1034178E-4,8.0,3.0,5.0,3,5,8,3
206022655,dougquan,484.0,382.0,239.0,21.0,0.0,42.94026732150265,40-49,592.0,4.0,9.0,4.466755319148936,147.39888358121058,0.00553522863360137,0.05,0.05,0,110,3.1587732175115675E-4,75,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,3
1109181847,haruna0011,13343.0,708.0,763.0,0.0,0.0,40.14027528009914,40-49,532.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,343,675,4.766339181938244E-5,349,0.0,0.0,0.0,0.0,0.0,0,0,0,8
21441975,arashtoronto,763.0,640.0,679.0,8.0,3.0,36.667846406567705,30-39,560.0,4.0,7.0,3.340868794326241,2650.70570236756,0.03653380457861666,0.04482758620689655,0.14761905,0,110,1.5343455506310437E-4,29,3.5165547E-4,3.586108E-4,30.0,12.0,18.0,12,18,30,4
173580066,toronto_rt,730835.0,4461.0,0.0,189.0,0.0,41.17379937730476,40-49,885.0,11.0,0.0,0.0,0.0,0.01933810724167205,0.0,0.0,0,32,1.1871174518429019E-4,443,2.9755465E-4,0.0,10.0,10.0,0.0,10,0,10,3
573066358,Estrella240196,3591.0,266.0,297.0,0.0,119.0,33.005648289238984,30-39,685.0,6.0,1.0,1.0,1.0,5.798179861626213E-4,0.08333333333333333,0.5,344,676,4.1251045157262634E-4,350,8.1151265E-5,8.2756334E-5,4.0,2.0,2.0,2,2,4,8
1172125220,larrysummers15,91.0,9.0,24.0,0.0,1.0,25.072174045870213,20-29,324.0,3.0,7.0,4.357142857142857,0.0,0.0,0.0,0.0,53,677,4.766339181938244E-5,323,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,8
231736397,unwornslinky,333.0,67.0,161.0,9.0,2.0,27.139368965487492,20-29,464.0,4.0,8.0,4.0,0.0,0.004691681261986906,0.0,0.41666666,0,110,5.797859674167497E-5,463,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,5
1275537583,groupenewton,62.0,21.0,386.0,0.0,0.0,31.239665740084746,30-39,315.0,4.0,9.0,5.075321222862207,0.0,0.0,0.0,0.0,0,678,4.766339181938244E-5,77,0.0,2.7585445E-5,4.0,0.0,4.0,0,4,4,3
236036725,ReyesSerpi14,3232.0,218.0,269.0,0.0,119.0,39.814180524892365,30-39,646.0,6.0,1.0,1.0,0.0,3.02331983512666E-4,0.16666666666666666,1.0,344,676,2.2297922269865863E-4,350,5.4100845E-5,5.517089E-5,3.0,1.0,2.0,1,2,3,8
243323605,BJSiekierski,908.0,168.0,188.0,11.0,4.0,46.2520842135174,40-49,616.0,5.0,0.0,0.0,0.0,0.015012914260504497,0.0,0.0,0,44,2.636385417972067E-4,101,1.8935296E-4,0.0,6.0,6.0,0.0,6,0,6,3
113145326,Liepollo99,688.0,382.0,86.0,0.0,59.0,42.03420398752851,40-49,616.0,5.0,1.0,1.0,1.6666666666666665,8.206631882777513E-4,0.0,0.0,0,91,1.1506646415610332E-4,154,8.1151265E-5,5.517089E-5,3.0,2.0,1.0,2,1,3,6
573835135,NailaRamirez17,572.0,257.0,426.0,0.0,3.0,32.90244655947444,30-39,577.0,5.0,2.0,1.5,0.0,5.798179861626213E-4,0.16666666666666666,1.0,344,676,3.177448371356425E-4,350,8.1151265E-5,8.2756334E-5,3.0,2.0,1.0,2,1,3,8
167209803,juliafeltham,7738.0,1575.0,1182.0,45.0,137.0,63.69237754420074,60-69,739.0,7.0,7.0,3.4029255319148937,4982.461253800503,0.0669492730715929,0.10448717948717949,0.23863636,0,110,1.9901023499065503E-4,445,6.492101E-4,6.620507E-4,40.0,23.0,17.0,23,17,40,3
284234387,thenowsports,3398.0,531.0,1143.0,31.0,4.0,45.06675593408287,40-49,642.0,7.0,7.0,3.902482269503546,401.51027157984157,0.010194268708441869,0.09340659340659341,0.22727273,0,110,9.947480393656858E-5,463,1.6230253E-4,1.6551267E-4,14.0,5.0,9.0,5,9,14,3
427005769,lifeaschadlee,61.0,18.0,30.0,1.0,0.0,32.88616509010599,30-39,375.0,3.0,8.0,4.340868794326241,0.0,0.0018598276747536571,0.0,0.0,0,110,5.642796843016944E-5,463,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
275757458,planet_556,121.0,5.0,46.0,0.0,1.0,16.734144421427956,10-19,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6666667,345,679,2.029197978693939E-4,351,0.0,0.0,0.0,0.0,0.0,0,0,0,8
431729320,SampsonCharles,1815.0,45.0,10.0,3.0,6.0,23.77001499915383,20-29,585.0,5.0,0.0,0.0,0.0,0.007037376456280232,0.5,0.5,0,62,5.8884246566823024E-5,445,8.1151265E-5,0.0,2.0,2.0,0.0,2,0,2,4
50298501,AndersHolder,289.0,26.0,73.0,0.0,2.0,30.934822366414508,30-39,435.0,4.0,10.0,6.768719539211342,0.0,0.0,0.0,0.16666667,0,680,4.766339181938244E-5,443,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,4
22963074,kevin_ward_news,1558.0,882.0,477.0,57.0,1.0,41.99823145818705,40-49,577.0,5.0,8.0,4.088209219858156,596.4528682294107,0.06341277651479559,0.1,0.1994302,0,110,6.396733636536478E-4,445,7.0331094E-4,7.172216E-4,31.0,25.0,6.0,25,6,31,4
126191957,LMacB,1193.0,105.0,96.0,5.0,85.0,40.531806744428884,40-49,608.0,5.0,8.0,4.258421985815603,18.266885336801984,0.00709118684554592,0.1,0.33333334,0,110,5.821101035683384E-5,463,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,4
281629828,AmandaGAdams,3385.0,932.0,859.0,25.0,136.0,57.84123409998377,50-59,678.0,6.0,7.0,3.324468085106383,4271.9931625168265,0.036793474889646204,0.043076923076923075,0.11578947,0,110,1.3437045286489083E-4,463,2.9755465E-4,3.034399E-4,26.0,10.0,16.0,10,16,26,3
17824049,gjhall,5295.0,463.0,496.0,12.0,12.0,,,675.0,7.0,8.0,3.761081560283688,1079.390423045701,0.030690997856232295,0.05952380952380952,0.15238096,0,110,2.82122198932847E-4,75,3.2460506E-4,3.3102534E-4,21.0,11.0,10.0,11,10,21,2
334261912,mikenkosi,1846.0,43.0,62.0,0.0,549.0,24.717200955438997,20-29,480.0,6.0,2.0,1.5,0.0,0.0,0.0,0.0,0,681,4.766339181938244E-5,154,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,7
358291440,kingcambie,7036.0,66.0,104.0,1.0,5.0,48.62448366325353,40-49,708.0,7.0,8.0,4.421985815602837,12.97345619296533,0.03514316236864322,0.15,0.15,0,110,1.0465466299885706E-4,63,1.352521E-4,1.3792723E-4,5.0,4.0,1.0,4,1,5,4
260423578,Lynne_Rodier,6777.0,1020.0,1778.0,26.0,169.0,37.51884104775173,30-39,669.0,7.0,7.0,3.280141843971631,17173.98214780427,0.039143293232596264,0.046153846153846156,0.18166667,0,110,1.8532254321403617E-4,101,4.5985717E-4,4.6895258E-4,40.0,16.0,24.0,16,24,40,4
1260243978,MulcairsBeard,10.0,2.0,10.0,0.0,0.0,11.063285783848436,10-19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,346,682,5.4654483413137206E-5,352,0.0,0.0,0.0,0.0,0.0,0,0,0,8
122053347,JustplainCarrie,26639.0,762.0,848.0,28.0,10.0,50.31827076749544,50-59,778.0,9.0,7.0,2.75177304964539,39516.984791581934,0.32792600980476294,0.0231914157147802,0.08757764,0,110,3.3936427548705286E-4,443,0.001541874,0.0015723704,108.0,56.0,52.0,56,52,108,2
228751496,HelenaLamego,144.0,26.0,43.0,0.0,0.0,30.040605603090555,30-39,487.0,3.0,3.0,2.1666666666666665,0.41666666666666663,8.255847983263498E-4,0.08333333333333333,0.5,73,248,8.933347482493614E-5,422,8.1151265E-5,8.2756334E-5,4.0,2.0,2.0,2,2,4,8
224438454,Bemtig,7037.0,193.0,276.0,4.0,3.0,45.31650049688832,40-49,663.0,7.0,7.0,3.1343085106382977,4225.585123635383,0.058053755008152255,0.021505376344086023,0.07380953,0,110,1.0799941663168796E-4,443,3.5165547E-4,3.586108E-4,31.0,12.0,19.0,12,19,31,3
190434235,TemporalThinker,7743.0,433.0,631.0,13.0,74.0,46.132106412057276,40-49,709.0,7.0,7.0,3.4995567375886525,5430.691481368412,0.03335518928406236,0.03333333333333333,0.09090909,0,110,9.567322846712725E-5,443,2.1640338E-4,2.2068356E-4,15.0,7.0,8.0,7,8,15,4
71358586,MartinGratton,191.0,13.0,85.0,0.0,2.0,23.34669104433479,20-29,388.0,5.0,8.0,4.025254762959681,0.0,0.0,0.16666666666666666,0.16666667,0,683,4.766339181938244E-5,63,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,3
469818825,northrunnnercan,13770.0,803.0,1300.0,11.0,3805.0,39.46227365194477,30-39,685.0,8.0,7.0,3.295656028368794,1307.4359115310738,0.03580497360580469,0.03333333333333333,0.16666667,0,110,9.061788882695352E-5,443,1.8935296E-4,1.9309812E-4,16.0,6.0,10.0,6,10,16,3
138313976,FatherTheo,5800.0,1452.0,1742.0,26.0,5.0,41.47394552030517,40-49,661.0,6.0,7.0,3.5797872340425534,1.0785875132186216,0.012853157977184362,0.1,0.5,0,110,7.556793058032999E-5,443,8.1151265E-5,8.2756334E-5,5.0,2.0,3.0,2,3,5,3
16591660,sasquatchh,166.0,17.0,156.0,0.0,11.0,18.26136012910235,10-19,102.0,2.0,8.0,3.920656028368794,0.0,0.006983043083133192,0.0,0.6357143,0,110,7.405363460442407E-5,463,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
498230889,TimSanchez2,3509.0,77.0,345.0,1.0,23.0,41.051100452523066,40-49,610.0,6.0,8.0,3.6529255319148937,93.98840547791282,0.010007795432776013,0.013888888888888888,0.035714287,0,110,1.2794607081434008E-4,443,8.1151265E-5,8.2756334E-5,9.0,2.0,7.0,2,7,9,3
16216473,Kevin_Wright,879.0,284.0,362.0,11.0,12.0,39.09338736705055,30-39,556.0,5.0,7.0,3.083776595744681,8521.717859236847,0.09492208405831443,0.048642533936651584,0.21827957,0,110,2.8504922455063693E-4,63,7.574118E-4,7.723925E-4,52.0,27.0,25.0,27,25,52,3
27447051,querqle,2539.0,102.0,334.0,0.0,96.0,39.0202213713541,30-39,532.0,6.0,7.0,3.4166666666666665,47.55348415423877,0.024070569506891556,0.05357142857142857,0.16666667,0,110,5.979329175933745E-5,443,1.0820169E-4,1.1034178E-4,8.0,3.0,5.0,3,5,8,4
35559137,abiramyv,3321.0,236.0,186.0,7.0,134.0,45.780937433591454,40-49,637.0,6.0,9.0,4.902925531914893,49.832892069335735,0.004033027257112442,0.0,0.0,0,110,5.649009877456675E-5,29,8.1151265E-5,8.2756334E-5,3.0,2.0,1.0,2,1,3,3
221414237,kris_purdy,484.0,119.0,279.0,1.0,0.0,20.861759769516254,20-29,405.0,4.0,7.0,3.8879042977403633,0.0,0.0,0.0,0.0,0,684,5.409653606626543E-5,29,0.0,2.7585445E-5,4.0,0.0,4.0,0,4,4,4
274074495,teampalerider,3968.0,81.0,109.0,1.0,1.0,31.06995984279895,30-39,611.0,6.0,7.0,3.546985815602837,111.82405531640461,0.01316729529570259,0.05357142857142857,0.2,0,110,8.485207580962188E-5,29,1.6230253E-4,1.6551267E-4,8.0,5.0,3.0,5,3,8,3
90919783,BillyHowes,185.0,288.0,216.0,7.0,0.0,25.861404317423293,20-29,438.0,3.0,8.0,4.539654408506868,0.0,0.0,0.0,0.75,0,685,5.09234828373167E-5,29,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,4
40509565,Nehiyahskwew,4241.0,2188.0,681.0,45.0,1409.0,58.929198674418274,50-59,760.0,6.0,6.0,3.3541666666666665,18304.234159591142,0.25107665534672025,0.04312514298787463,0.083189905,0,110,5.172066051582317E-4,443,0.0022181347,0.0022620065,94.0,81.0,13.0,81,13,94,3
21269439,pattyk13,2371.0,122.0,271.0,1.0,261.0,45.901530983586426,40-49,647.0,6.0,6.0,3.3421985815602837,892.4306239695072,0.037365571786805184,0.07631578947368421,0.23076923,0,110,8.076277327630499E-5,443,2.434538E-4,2.48269E-4,20.0,8.0,12.0,8,12,20,3
216822870,JBSmokyday,1143.0,1121.0,1041.0,33.0,145.0,44.30955614619018,40-49,627.0,5.0,6.0,3.0336879432624113,4553.904037632637,0.09252009694261795,0.05505050505050505,0.19827586,0,110,1.3084683020707437E-4,443,5.951093E-4,6.068798E-4,45.0,21.0,24.0,21,24,45,3
952101181,Cree8Dawn,1194.0,139.0,122.0,7.0,235.0,48.864456118776886,40-49,630.0,6.0,7.0,3.4618794326241136,834.2682866050333,0.06239657363313307,0.09288537549407115,0.26102942,0,110,1.0321586081874535E-4,443,4.0575632E-4,4.137817E-4,23.0,14.0,9.0,14,9,23,3
326603518,urbngreen,2764.0,1050.0,2000.0,31.0,48.0,44.720153808113,40-49,632.0,6.0,7.0,3.3727836879432624,453.9284165574199,0.02001705915609577,0.04678362573099415,0.12087912,0,110,9.023132042872428E-5,463,1.6230253E-4,1.6551267E-4,19.0,5.0,14.0,5,14,19,4
