id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,Interaction count
15616667,MyPetGloat,10,26121,1150,646,63,38,56.4475603035,50-59,783,8,119,64,183,183,119,64,6,2.3620564808,2067.2014219836,0.1225412929,0.0919053624,0.26804864,0,59,3.34821490355064E-4,8.129806E-4,8.159851E-4,77,163
15625485,opendna,10,10182,710,2001,36,1711,,,741,8,5,11,16,16,5,11,7,3.0206372194,207.4330670607,0.0026257327,0.0458333333,0.10606061,0,59,8.848320421070825E-5,4.064903E-5,4.1142106E-5,182,6
15636921,LloydHLawrence,10,213,9,6,0,1,14.7471614865,10-19,230,4,0,0,0,0,0,0,0,0,0,0,0,0,97,222,4.766339181938244E-5,0,0,88,0
15664624,realpaid,10,18,2,9,0,0,17.013925624,10-19,72,2,0,4,4,4,0,4,7,2.8678972132,0,0,0.25,0.41666666,0,581,4.766339181938244E-5,0,6.8570175E-6,175,1
15698452,davecournoyer,10,16515,7224,2610,353,2171,64.1321846461,60-69,788,8,223,141,364,364,223,141,6,2.2939898624,31950.5750876776,0.2445824534,0.0513728696,0.13973095,0,59,0.0013998264,0.0015175638,0.0015291149,175,178
15782873,pcasey,10,2733,242,523,10,14,39.4736281366,30-39,691,6,47,85,132,132,47,85,6,2.4210716872,561.0346549894,0.0834880965,0.1420888272,0.33779848,0,59,2.472301907648429E-4,3.2519223E-4,3.2913685E-4,25,10
15816745,NBToryGal,10,5650,218,407,12,9,39.0976008362,30-39,628,6,29,41,70,70,29,41,7,2.6477190442,254.5446108694,0.0224723141,0.1037267081,0.35169083,0,59,1.614646613571184E-4,2.0324514E-4,2.0571053E-4,175,0
15827727,wrikent3500,10,238906,1403,2001,15,21486,51.0025907792,50-59,700,11,7,12,19,19,7,12,7,2.9131064446,20.8985971551,0.0121958674,0.2251461988,0.34640524,0,59,8.577571336418715E-5,5.4198706E-5,5.485614E-5,175,1
15830174,Emile_BC,10,17645,1510,1265,62,24,68.5437679819,60-69,764,8,77,67,144,144,77,67,6,2.5637219406,12827.6820081199,0.0935469923,0.0603632479,0.19596864,0,59,5.521301158355782E-4,5.284374E-4,5.348474E-4,175,128
15877389,DaynaBramston,10,1717,439,1270,9,9,42.420421306,40-49,612,6,22,54,76,76,22,54,6,2.471397538,814.5212892724,0.0303601766,0.1112280702,0.28822055,0,59,1.317699577214029E-4,1.5582128E-4,1.577114E-4,182,8
15959069,jamesbow,10,10339,860,450,61,10,49.0839117003,40-49,738,7,47,27,74,74,47,27,6,2.6904417089,283.5962495242,0.0717849628,0.091447612,0.33630952,0,59,2.752389661139728E-4,3.2519223E-4,3.222798E-4,175,16
15966995,l_stone,10,4126,3279,2298,148,7,60.1406792561,60-69,741,6,228,120,348,348,228,120,6,2.3341781318,16000.1631053992,0.3698697989,0.0865961112,0.19384134,0,59,0.0021506438,0.001551438,0.001570257,175,84
15970302,hardcorps80204,10,38020,790,825,58,263,46.2980501098,40-49,752,9,2,2,4,4,2,2,7,3.179217958,2.4522492032,0.0017600783,0,0,0,59,5.756381903970572E-5,2.0324514E-5,2.0571053E-5,77,0
16060443,RoyceKoop,10,2014,377,472,15,14,47.253438798,40-49,618,5,34,51,85,85,34,51,7,2.4373642288,1326.4205505752,0.0649135051,0.1326330532,0.32331732,0,59,2.417958888637487E-4,2.3711934E-4,2.3999561E-4,175,27
16073380,Robert_L_Lewis,10,296,105,176,5,0,43.9901297188,40-49,383,3,5,10,15,15,5,10,7,3.0141202028,2.9074902172,0.0094442874,0.2095238095,0.4848485,0,59,8.876463664655879E-5,4.064903E-5,4.1142106E-5,175,0
16074963,jellys,10,773,98,101,1,16,41.0169426915,40-49,576,5,24,32,56,56,24,32,7,2.7049239681,154.5612447446,0.0209409353,0.1,0.2801282,0,59,1.276826417699127E-4,1.6937095E-4,1.7142543E-4,182,33
16075594,TicknerSafety,10,6556,198,116,3,14,47.474083749,40-49,696,7,8,8,16,16,8,8,7,3.2045619117,48.5497463047,0.0075652021,0.1916666667,0.26190478,0,59,7.501171431618696E-5,6.0973543E-5,6.171316E-5,175,45
16084787,RussNeverSleeps,10,1240,169,941,3,104,28.4966670546,20-29,549,5,3,10,13,13,3,10,7,2.9869659667,14.6435568296,0.0027123559,0.1538461538,0.29090908,0,59,6.17498752343475E-5,2.7099353E-5,2.742807E-5,175,1
16087107,tidewaters,10,19635,1565,725,114,1,53.6262142074,50-59,742,8,122,130,252,252,122,130,6,2.3280231716,9918.0605137368,0.1864596857,0.0696578764,0.23939393,0,59,7.741685503528906E-4,8.333051E-4,8.434132E-4,182,108
16087953,bourque,10,2802,10161,0,125,0,48.1057325189,40-49,672,3,86,0,86,86,86,0,0,0,0,0.1378424443,0.1329685363,0.18125854,0,11,8.395095187431058E-4,5.8941095E-4,0,175,4
16092905,nsleach,10,2372,464,942,11,1,43.4284567181,40-49,615,6,6,19,25,25,6,19,7,2.8055756698,95.9330302566,0.007202552,0.1283333333,0.3508772,0,59,7.437865254751998E-5,4.742387E-5,4.799912E-5,175,4
16106522,kinsellawarren,10,17246,11268,908,489,283,65.4808449081,60-69,832,8,461,76,537,537,461,76,6,2.4547429399,15209.0314644742,0.4895815615,0.0564704411,0.09392304,0,59,0.0029489586,0.0031299752,0.003140514,175,228
16116004,JPGallant,10,8333,371,398,13,32,56.7321433048,50-59,730,7,14,13,27,27,14,13,6,2.8330919623,536.0176371619,0.0271879507,0.1196581197,0.44852942,0,59,1.7744878223998687E-4,1.0162257E-4,1.02855265E-4,175,39
16116073,braedencaley,10,4331,2932,2882,159,1,49.3816900529,40-49,731,7,170,233,403,403,170,233,6,2.1734250543,27785.3966793249,0.240586444,0.0632445712,0.19351508,0,59,0.0011687354,0.0011584973,0.00117255,175,10
16124644,AaronGenest,10,6431,463,368,25,130,56.2019656577,50-59,720,7,25,14,39,39,25,14,7,2.8149891383,317.4326622136,0.0266683081,0.1349527665,0.46438748,0,59,1.68469374754649E-4,1.761458E-4,1.7828245E-4,25,65
16125720,heeeraldo,10,17863,644,423,52,415,55.3741466501,50-59,743,7,7,4,11,11,7,4,7,3.3406951484,31.3727799963,0.0050151109,0.0818181818,0.3809524,0,59,1.054523469896608E-4,5.4198706E-5,5.485614E-5,182,6
16135612,leftcoastrant,10,5630,271,438,10,99,52.0959638817,50-59,706,7,60,80,140,140,60,80,6,2.3330919623,1621.7078008907,0.0572347446,0.1221479959,0.27099422,0,59,2.3390521456396763E-4,4.1326514E-4,4.1827807E-4,182,340
16149936,duncancameron,10,2625,461,711,11,110,46.4952072823,40-49,649,6,84,91,175,175,84,91,6,2.3635047067,2234.1902434478,0.1612024111,0.1397372742,0.3145136,0,59,5.271179201413528E-4,5.7586125E-4,5.8284646E-4,182,45
16152553,UnionSt,10,20832,4073,2104,251,1033,55.3919785817,50-59,780,8,184,119,303,303,184,119,6,2.3457639392,10122.7623657335,0.2795568485,0.0832841562,0.21172357,0,59,0.001226072,0.001253345,0.0012616912,25,105
16161679,natnewswatch,10,46279,11150,357,683,10,69.8956556489,60-69,909,7,613,61,674,674,613,61,6,2.4978276611,11639.1968672286,0.7214108687,0.0639878131,0.10132201,0,59,0.0041987709,0.004159751,0.0041759238,175,893
16173081,unionwill,10,8151,758,1579,15,16,52.1807972082,50-59,722,7,138,216,354,354,138,216,6,2.1202027516,17328.704082261,0.1634121779,0.0637313743,0.22090462,0,59,5.085956925566365E-4,9.417025E-4,9.531254E-4,182,194
16180205,joycemurray,10,3607,5556,4002,338,21,65.3765731009,60-69,784,6,421,275,696,696,421,275,6,2.1491672701,145459.637909981,0.4024540607,0.0312102043,0.09224482,0,59,0.0023591367,0.0028589817,0.0028456622,175,1918
16180318,brentgranby,10,10953,1511,878,66,275,65.0243995061,60-69,740,7,93,84,177,177,93,84,6,2.3877624909,3496.4095545135,0.131008375,0.1154982024,0.27723312,0,59,6.440372526826496E-4,6.3683477E-4,6.445596E-4,182,41
16187085,Mollahasani,10,6899,1156,1738,58,125,62.1165671528,60-69,695,7,103,104,207,207,103,104,6,2.2990586531,7063.8213951419,0.2207449189,0.1627972422,0.40053895,0,59,7.084099558234384E-4,7.045832E-4,7.131298E-4,25,1
16189107,DonDavies,10,2325,4414,2118,293,11,56.868830303,50-59,760,5,478,241,719,719,478,241,6,2.1354091238,72119.5019852495,0.6241491541,0.0494709845,0.14147116,0,59,0.002638546,0.0032451474,0.0032776543,25,240
16193488,iancapstick,10,18606,12480,6988,694,300,67.3523083873,60-69,784,8,662,466,1128,1128,662,466,6,2.0018102824,210758.448304575,0.8177982245,0.0318739892,0.1038518,0,59,0.0044953464,0.0044917176,0.0045256317,25,149
16195210,markiglo,10,152,52,113,6,10,27.4575210956,20-29,395,3,1,1,2,2,1,1,8,3.8740043447,0,1.2977722658618618E-4,0,0,0,59,5.8358798694899036E-5,1.3549677E-5,1.3714035E-5,147,2
16208964,cheena1,10,15528,480,388,15,434,59.2691001995,50-59,739,8,109,97,206,206,109,97,6,2.3301955105,1583.8782014516,0.1259393931,0.1042386929,0.32542107,0,59,3.078692051909355E-4,7.452322E-4,7.542719E-4,77,30
16211114,GerryNic,10,17819,2818,1163,150,105,59.9920533556,50-59,794,8,232,103,335,335,232,103,7,2.5434467777,12536.9161834886,0.2982011278,0.0778889981,0.16154064,0,59,0.0020399081,0.0015785373,0.0015908281,175,153
16214545,adamgoldenberg,10,19077,6644,1998,300,381,72.8062655619,70-79,837,8,348,97,445,445,348,97,6,2.5021723389,13893.3297389609,0.3941099606,0.0734790971,0.13253902,0,59,0.002125083,0.0023644185,0.0023862422,175,632
16216473,Kevin_Wright,10,879,284,362,11,12,39.0933873671,30-39,556,5,64,88,152,152,64,88,6,2.3406951484,1266.0085656678,0.0952462075,0.1118856745,0.37666667,0,59,2.8504922455063693E-4,4.403645E-4,4.4570613E-4,25,24
16217176,mareMtl,10,6351,174,138,16,22,35.2105100481,30-39,682,6,1,2,3,3,1,2,7,2.9507959479,2763,8.095914281419891E-5,0,0,0,555,1.380466301787866E-4,1.3549677E-5,1.3714035E-5,25,0
16220555,ElizabethMay,10,11464,58981,5399,2526,37,70.2287019325,70-79,936,8,1229,110,1339,1339,1229,110,6,2.3178855902,214193.355702438,0.8534346196,0.0238878265,0.037892796,0,59,0.0068421479,0.008333051,0.008132422,77,2102
16229679,katiegibbs,10,3166,1285,1704,63,3,51.5796678916,50-59,699,6,50,65,115,115,50,65,6,2.4482259232,10892.4147931073,0.0683040363,0.0669717773,0.21838687,0,59,4.680702738367736E-4,3.4551675E-4,3.497079E-4,77,39
16231046,cmor21,10,1590,775,1910,23,1,42.6930887726,40-49,621,5,5,7,12,12,5,7,7,3.0173787111,30.7033242281,0.0027920775,0.0909090909,0.18055555,0,59,7.453773446759547E-5,4.064903E-5,4.1142106E-5,175,1
16232438,danielleb_c,10,15384,277,191,12,52,50.0702521233,50-59,744,8,4,2,6,6,4,2,7,3.2994207096,7.2146952521,0.0026756907,0.1,0.15,0,59,6.232895507544186E-5,3.3874192E-5,3.4285087E-5,77,3
16239231,tatterededge,10,25099,204,253,6,209,48.8215518592,40-49,732,8,3,4,7,7,3,4,7,3.3964518465,2.0879160637,0.0020018161,0.0714285714,0.3,0,59,7.70146088667388E-5,2.7099353E-5,2.742807E-5,182,23
16261900,thibodeau,10,1346,350,452,20,29,59.1891028962,50-59,578,5,51,82,133,133,51,82,7,2.4380883418,282.1026937394,0.1007665646,0.2271018455,0.49498096,0,59,2.887005133292654E-4,3.522916E-4,3.565649E-4,25,2
16276647,HermanThind,10,4884,459,1192,6,114,46.1407684875,40-49,609,7,65,153,218,218,65,153,6,2.2154236061,5850.9746815418,0.0833936351,0.0943643512,0.257782,0,59,3.771687877925252E-4,4.4713932E-4,4.5256317E-4,175,37
16290583,vtoriaaa,10,1257,301,230,5,1,40.4146484394,40-49,584,5,25,25,50,50,25,25,7,2.8265749457,2324.1395338551,0.0302003478,0.1167346939,0.37878788,0,59,2.6839800473098507E-4,1.761458E-4,1.7828245E-4,25,12
16307818,nathancullen,10,2650,10972,7611,445,4,62.9404389368,60-69,855,6,1015,752,1767,1767,1015,752,6,1.867487328,638106.452143934,0.9494631492,0.0194310439,0.06453685,0,59,0.0056914378,0.0068832356,0.0068913028,25,814
16315028,bmaggiemay,10,24740,771,814,48,46,52.9922581782,50-59,770,8,112,96,208,208,112,96,6,2.3077480087,2890.5500331896,0.1491661429,0.091392605,0.29377684,0,59,3.783297349894611E-4,7.655567E-4,7.74843E-4,77,102
16324671,GlenkArthur,10,6017,470,622,18,22,52.2867110491,50-59,700,7,25,38,63,63,25,38,6,2.6180304127,536.5523293407,0.0296850199,0.1216077829,0.3159112,0,59,1.5944006856597785E-4,1.761458E-4,1.7828245E-4,182,16
16330729,phytolipide,10,3642,144,295,7,1,42.6485358358,40-49,643,6,9,21,30,30,9,21,7,2.7183200579,726.0230588888,0.0139140813,0.083908046,0.18774703,0,59,1.3113612753454611E-4,6.7748384E-5,6.8570174E-5,77,2
16382539,GlenStromquist,10,2467,156,183,8,75,47.2671768333,40-49,675,6,18,27,45,45,18,27,7,2.7816799421,708.4112801519,0.0157802015,0.1176767677,0.44712645,0,59,1.2600005174482845E-4,1.2872192E-4,1.3028333E-4,175,64
16405982,mooseandskwerl,10,31255,5213,4955,113,389,57.8237499901,50-59,776,8,85,94,179,179,85,94,7,2.433743664,7259.4364320111,0.0420980855,0.0539200301,0.23179333,0,59,4.2454153405858876E-4,5.826361E-4,5.897035E-4,175,96
16422863,queerthoughts,10,15729,1477,1924,61,653,61.5119727529,60-69,753,8,229,354,583,583,229,354,6,2.0539464156,40188.9476603398,0.329766501,0.0589438442,0.18114193,0,59,9.136735460058111E-4,0.0015582128,0.001577114,182,165
16425076,notsteveharper,10,6586,1053,1995,23,140,46.2028469115,40-49,697,7,37,68,105,105,37,68,6,2.3678493845,5178.3286534275,0.0638917041,0.052014652,0.1817988,0,59,2.7884924099167005E-4,2.5744384E-4,2.6056665E-4,175,153
16426890,Serg_7,10,6563,316,883,4,83,49.8461843374,40-49,714,7,0,2,2,2,0,2,6,3.4285714286,0,0,0.5,1,42,425,4.766339181938244E-5,0,6.8570175E-6,197,7
16434993,aaronleewudrick,10,5243,532,517,20,0,53.9818322152,50-59,739,7,49,66,115,115,49,66,6,2.4333816075,1988.1124721883,0.082976804,0.1346300534,0.29698458,0,59,4.4544835598012714E-4,3.387419E-4,3.4285086E-4,175,123
16437983,WilliamNorman,10,5968,1019,1737,45,37,47.3936575213,40-49,705,7,70,118,188,188,70,118,6,2.3979000724,5377.50365796,0.0857202301,0.1160826033,0.30133292,0,59,3.885597741782013E-4,4.8101353E-4,4.8684824E-4,175,20
16449405,craigcantin,10,848,1009,2000,54,0,43.1247367249,40-49,631,5,41,38,79,79,41,38,6,2.5159304852,3406.945009808,0.0715962191,0.0772476469,0.24782293,0,59,3.599664051922817E-4,2.845432E-4,2.8799474E-4,175,5
16469906,kusovski,10,4888,322,431,12,187,36.7915206845,30-39,676,6,42,54,96,96,42,54,7,2.4580014482,529.031500448,0.0657079755,0.1333333333,0.36523265,0,59,1.9292197447472753E-4,2.9131805E-4,2.9485175E-4,25,8
16493164,Kaymee,10,124705,2601,896,129,6625,59.4414934513,50-59,889,10,48,22,70,70,48,22,6,2.8569876901,880.0781990992,0.0289069307,0.0766045549,0.19566737,0,59,2.317832655994888E-4,3.3196708E-4,3.3599386E-4,77,101
16540752,chrisalecanada,10,5454,304,244,13,10,46.1366407646,40-49,664,6,13,12,25,25,13,12,7,2.8464880521,95.4676318982,0.018444809,0.1283333333,0.27631578,0,59,1.0739713916720326E-4,9.484774E-5,9.599824E-5,182,16
16546939,The_Jedinator,10,890,88,201,1,60,41.229222845,40-49,580,5,1,3,4,4,1,3,7,3.3392469225,0,0.0032224332,0.25,0.8333333,0,59,7.728334711640014E-5,1.3549677E-5,1.3714035E-5,77,2
16561725,Indefatigabl_,10,11872,603,732,22,326,47.897189982,40-49,732,7,31,40,71,71,31,40,6,2.377262853,2823.7667075984,0.0515564807,0.083501006,0.3372093,0,59,1.79097794870795E-4,2.1679483E-4,2.1942456E-4,77,8
16574552,jmtoriel,10,3164,692,1003,33,19,42.1185029582,40-49,626,6,19,29,48,48,19,29,6,2.5568428675,1497.6435341264,0.0407351701,0.1365248227,0.37142858,0,59,2.456840967308934E-4,1.3549677E-4,1.3714035E-4,182,3
16580153,BrockWHarrison,10,7064,1748,899,53,3,58.8536455473,50-59,757,7,83,57,140,140,83,57,7,2.5818247647,3212.1939253793,0.0856948939,0.0951695786,0.24807692,0,59,6.093218948831536E-4,5.690864E-4,5.6913245E-4,175,72
16583536,greatgodfrey,10,27549,1138,2001,32,87,44.4147831946,40-49,738,9,125,187,312,312,125,187,6,2.2422157857,8711.9848274948,0.1657624414,0.0747485366,0.2511956,0,59,4.931047716123457E-4,8.536296E-4,8.571272E-4,175,17
16591660,sasquatchh,10,166,17,156,0,11,18.2613601291,10-19,102,2,4,21,25,25,4,21,6,2.5803765387,0.9498255583,0.0169350853,0.2716666667,0.6357143,0,59,7.405363460442407E-5,3.3874192E-5,3.4285087E-5,25,0
16591952,Jon_Tupper,10,13966,1507,634,45,14,61.0420031565,60-69,763,8,34,23,57,57,34,23,7,2.6937002172,404.2151912806,0.0401582493,0.1203007519,0.29492602,0,59,2.4067267847084942E-4,2.3711934E-4,2.3999561E-4,175,19
16606268,MHallFindlay,10,2372,7820,393,367,1,64.2152874487,60-69,775,6,413,66,479,479,413,66,6,2.5365677046,21610.2862634521,0.4315753269,0.0620059224,0.10166014,0,59,0.0027159095,0.002804783,0.0027976632,175,761
16620002,KyleHarrietha,10,39042,2480,778,138,4,57.7172402974,50-59,781,8,166,84,250,250,166,84,6,2.3783490224,9681.4035198226,0.2149037246,0.0930763052,0.22815372,0,59,9.311296192361825E-4,0.001131398,0.0011451219,175,92
16627700,petermeyeer,10,1034,31,68,1,7,20.0862972944,20-29,466,5,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,457,4.766339181938244E-5,0,6.8570175E-6,197,0
16727611,PoliticsReSpun,10,30635,2395,1825,151,438,52.2916697146,50-59,778,8,241,196,437,437,241,196,6,2.1643736423,26242.3465874769,0.2891153053,0.0681145424,0.16990504,0,59,0.0010346659,0.0016395109,0.0016456842,182,114
16727909,earthdroplet,10,311,63,181,0,12,18.0259694988,10-19,272,3,4,6,10,10,4,6,6,2.9898624185,8.0995832498,0.0041703419,0.1666666667,0.5952381,0,59,9.524488226102285E-5,3.3874192E-5,3.4285087E-5,77,1
16740019,DalydeGagne,10,58319,3044,2841,162,39,49.1506107547,40-49,792,9,127,74,201,201,127,74,6,2.3678493845,7093.8748656087,0.1570206658,0.1089303483,0.2464088,0,59,6.015526222962991E-4,8.671793E-4,8.7769824E-4,77,70
16744001,shafto3,10,108,31,147,0,1,15.3271531957,10-19,71,1,2,5,7,7,2,5,7,2.6759594497,0.1358314182,0.0087015979,0.2142857143,0.65,0,59,5.663946277297581E-5,2.0324514E-5,2.0571053E-5,25,1
16747563,rvollo,10,514,109,392,2,0,41.5827178896,40-49,517,5,29,65,94,94,29,65,6,2.5079652426,197.5961476171,0.0300543639,0.1591169069,0.45929444,0,59,1.2960185341071812E-4,2.0324514E-4,2.0571053E-4,182,10
16751014,daroco,10,683,164,1149,0,4,19.7132662009,10-19,613,5,4,52,56,56,4,52,6,2.5130340333,54.744840182,0.0031080623,0.2753246753,0.44584206,0,59,5.817597661464268E-5,3.3874192E-5,3.4285087E-5,175,1
16751415,jamesphieffer,10,4433,719,1964,29,14,40.7467971585,40-49,625,6,11,43,54,54,11,43,7,2.5629978277,181.0643962205,0.0237937849,0.179944095,0.45847178,0,59,1.284367713016338E-4,8.129806E-5,8.228421E-5,175,1
16753407,Justin_Ling,10,28072,3065,989,149,81,65.2764326254,60-69,830,8,307,147,454,454,307,147,6,2.244750181,29299.7127926817,0.4069940546,0.0651651739,0.14979118,0,59,0.0018617251,0.00208665,0.0021119614,147,425
16753411,bubbles1286,10,427,25,62,0,50,17.8704577794,10-19,374,3,0,3,3,3,0,3,7,3.1740861383,0,0,0.3333333333,0.33333334,0,294,4.766339181938244E-5,0,6.8570175E-6,182,1
16795670,salwind,10,664,25,234,0,81,29.8594938538,20-29,334,5,4,16,20,20,4,16,7,2.7751629254,3.099705966,0.0041694944,0.2473684211,0.5147059,0,59,5.6123612924975786E-5,3.3874192E-5,3.4285087E-5,175,7
16811279,NickLane,10,122,43,239,1,8,23.4480957598,20-29,409,3,3,2,5,5,3,2,7,3.3537291818,0,0.001090035,0.15,1,0,59,5.1431889271254124E-5,2.7099353E-5,2.742807E-5,25,4
16826178,jewbrina,10,11714,157,544,0,1466,43.8250321774,40-49,715,7,0,4,4,4,0,4,7,3.5808903366,0,0,0.1666666667,0.25,0,585,4.766339181938244E-5,0,6.8570175E-6,175,8
16831607,aaronwebber,10,2708,313,165,13,2,34.1221809467,30-39,593,6,54,39,93,93,54,39,6,2.6926140478,577.9332096095,0.075801047,0.1331229547,0.40004522,0,59,2.9382545846811596E-4,3.726161E-4,3.7713596E-4,147,33
16832788,Koschany,10,741,429,132,24,1,43.1134987719,40-49,581,5,17,8,25,25,17,8,7,3.0524981897,37.4384063555,0.0390685574,0.18,0.4619883,0,59,4.625409539494251E-4,1.2194709E-4,1.2342632E-4,175,7
16871500,dawnskarma,10,1064,288,792,3,6,38.123867756,30-39,536,5,9,46,55,55,9,46,6,2.4377262853,754.0699168474,0.0159552129,0.1511784512,0.30772948,0,59,9.334114517529622E-5,6.7748384E-5,6.8570174E-5,77,5
16872938,lesiafed,10,8569,391,545,6,3423,47.7760993189,40-49,691,7,1,1,2,2,1,1,4,2.7142857143,0,8.457263651755744E-5,0,0,18,88,1.9588145204329276E-4,1.3549677E-5,1.3714035E-5,39,4
16877082,celesdavar,10,2516,875,264,30,15,43.5950734048,40-49,599,4,2,4,6,6,2,4,7,3.027878349,0.2558750398,0.0023119265,0.1333333333,0.3,0,59,5.228158286288721E-5,2.0324514E-5,2.0571053E-5,77,2
16912754,_amandamckenzie,10,487,246,433,13,1,33.6982990061,30-39,498,4,0,5,5,5,0,5,7,3.178791169,0,0,0.3,0.55,0,168,4.766339181938244E-5,0,6.8570175E-6,182,2
16971288,paulreniers,10,1341,333,1125,18,514,40.3386412651,40-49,542,5,34,83,117,117,34,83,6,2.4315713251,892.6576559419,0.0625488553,0.1296050693,0.30861422,0,59,2.1517040200971693E-4,2.3711934E-4,2.3999561E-4,182,2
16976126,janniaragon,10,105335,4001,3885,315,5326,57.0731509094,50-59,876,10,54,56,110,110,54,56,6,2.5209992759,4973.1564796946,0.0665569934,0.0689741451,0.18882434,0,59,3.227871467219842E-4,3.726161E-4,3.7713596E-4,182,78
16982873,VICTORIANICKERS,10,3397,280,355,9,3,53.8156580666,50-59,673,6,4,8,12,12,4,8,7,2.89608979,19.6630309219,0.0081162033,0.1212121212,0.48214287,0,59,7.898032147444589E-5,3.3874192E-5,3.4285087E-5,147,0
17031126,exovirtuelle,10,15742,3017,1157,125,6,61.5731182463,60-69,778,7,29,16,45,45,29,16,6,2.5691527878,689.1572974429,0.0339982798,0.098989899,0.30645162,0,59,1.8216142133381757E-4,2.0324514E-4,2.0571053E-4,145,14
17076793,wjordan,10,13806,551,700,27,1325,54.0132586554,50-59,738,8,38,45,83,83,38,45,6,2.4688631427,1867.0833537095,0.0532725722,0.0609756098,0.3076241,0,59,1.819790580812805E-4,2.642187E-4,2.674237E-4,77,5
17116017,Pple1st,10,4979,395,540,13,891,48.561716097,40-49,690,7,80,108,188,188,80,108,6,2.2621288921,2222.4720821551,0.0960061233,0.095574013,0.32716128,0,59,2.515224881405701E-4,5.487619E-4,5.5541843E-4,77,61
17141770,bpellerin,10,7688,781,113,56,0,55.2110878085,50-59,711,7,68,16,84,84,68,16,7,2.7132512672,472.6890005301,0.0944912055,0.1189041882,0.23173515,0,59,5.20665134713088E-4,4.6746383E-4,4.5942017E-4,175,58
17161553,PeeJayAitch,10,2016,425,478,16,3,49.6893607792,40-49,697,5,26,26,52,52,26,26,7,2.8638667632,1048.1219050745,0.014583716,0.0972850679,0.26386914,0,59,2.1284080235572017E-4,1.8292063E-4,1.8513948E-4,182,227
17163145,JeffAtkinson,10,138,132,105,0,0,20.1280444826,20-29,470,3,36,34,70,70,36,34,6,2.5333091962,98.2771400338,0.0703526251,0.1507246377,0.47576532,0,59,1.9554516195423817E-4,2.5066902E-4,2.5370964E-4,25,4
17171476,rzypci,10,11278,250,285,5,645,46.8245462345,40-49,714,7,7,9,16,16,7,9,7,2.9656046343,4877.0636193817,0.0128789141,0.05,0.15454546,0,59,1.754966260904879E-4,5.4198706E-5,5.485614E-5,25,16
